gender,worthChange,name,timestamp,industry,lastName,uri,imageUri,realTimeWorth,source,realTimePosition,squareImage,realTimeRank,country,age,title,headquarters,state,rank,worth,government,position,pay,managementAssets,salary
M,0.0,John Edson,1531878901818,Manufacturing,Edson,john-edson,http://i.forbesimg.com/media/lists/people/john-edson_100x100.jpg,1410.31,leisure craft,1647,//specials-images.forbesimg.com/imageserve/5a90876c31358e79a28a1e2d/416x416.jpg?background=000000&cropX1=509&cropX2=1828&cropY1=155&cropY2=1474,1647,United States,86,,WY,Wyoming,1468,1400.0,,1500,,,
M,3.843,Paul Foster,1531878901818,Energy,Foster,paul-foster,http://i.forbesimg.com/media/lists/people/paul-foster_100x100.jpg,1878.398,oil refining,1290,//specials-images.forbesimg.com/imageserve/5a84c3ff31358e4955ad7cdd/416x416.jpg?background=000000&cropX1=0&cropX2=576&cropY1=23&cropY2=599,1290,United States,60,"Chairman, Western Refining",TX,Texas,1468,1400.0,0,1501,,,
M,,Fu Mingkang,1519935221566,Manufacturing,Fu,fu-mingkang,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,,manufacturing,,,,China,55,,,,1468,1400.0,,1502,,,
M,4.593,Victor Fung,1531878901818,Logistics,Fung,victor-fung,http://i.forbesimg.com/media/lists/people/victor-fung_100x100.jpg,1167.544,trading company,1915,//specials-images.forbesimg.com/imageserve/55fb1c87e4b0ffa7afe4b5ef/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=282&cropY2=1026,1915,United States,72,,,,1468,1400.0,,1503,,,
M,-24.573,Reinold Geiger,1531878901818,Fashion & Retail,Geiger,reinold-geiger,http://i.forbesimg.com/media/lists/people/reinold-geiger_100x100.jpg,1428.105,beauty products,1628,//specials-images.forbesimg.com/imageserve/482b1e410f2933c5084a9abd0c96cb54/416x416.jpg?background=000000&cropX1=130&cropX2=739&cropY1=0&cropY2=609,1628,Austria,71,,,,1468,1400.0,,1504,,,
M,10.419,Radhe Shyam Goenka,1531878901818,Fashion & Retail,Goenka,radhe-shyam-goenka,http://i.forbesimg.com/media/lists/people/radhe-shyam-goenka_100x100.jpg,1464.012,consumer goods,1600,//specials-images.forbesimg.com/imageserve/98ff8ca7e8482f8118eec56850275103/416x416.jpg?background=000000&cropX1=50&cropX2=691&cropY1=108&cropY2=749,1599,India,72,,,,1468,1400.0,,1505,,,
M,,Gu Wei,1518125590402,Manufacturing,Gu,gu-wei,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,,consumer electronics,,//specials-images.forbesimg.com/imageserve/5a97219931358e79a28a9b01/416x416.jpg?background=000000&cropX1=120&cropX2=4005&cropY1=549&cropY2=4432,,China,53,,,,1468,1400.0,,1506,,,
M,,Han Tao,1519935289159,Manufacturing,Han,han-tao,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,,electronics components,,,,China,57,,,,1468,1400.0,,1507,,,
M,0.0,Hans-Werner Hector,1531878901818,Technology,Hector,hans-werner-hector,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,2112.437,SAP,1149,//specials-images.forbesimg.com/imageserve/5a7e15ec31358e4955ad1042/416x416.jpg?background=000000&cropX1=317&cropX2=1248&cropY1=121&cropY2=1053,1149,Germany,78,,,,1468,1400.0,,1508,,,
M,74.043,Ilkka Herlin,1531878901818,Manufacturing,Herlin,ilkka-herlin,http://i.forbesimg.com/media/lists/people/ilkka-herlin_100x100.jpg,1633.687,"elevators, escalators",1461,//specials-images.forbesimg.com/imageserve/5a7de14a4bbe6f2652f51f1e/416x416.jpg?background=000000&cropX1=136&cropX2=1278&cropY1=43&cropY2=1186,1461,Finland,59,,,,1468,1400.0,,1509,,,
M,,Niklas Herlin,1518126057546,Manufacturing,Herlin,niklas-herlin,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,,"elevators, escalators",,,,Finland,54,,,,1468,1400.0,,1510,,,
M,0.0,Alan Howard,1531878901818,Finance and Investments,Howard,alan-howard,http://i.forbesimg.com/media/lists/people/alan-howard_100x100.jpg,1351.525,hedge funds,1715,//specials-images.forbesimg.com/imageserve/1c400b27776030240a1380c018559a12/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=31&cropY2=775,1715,United Kingdom,54,"Founder, Brevan Howard Asset Management",,,1468,1400.0,0,1511,,,
M,0.0,Huang Wen Tsai,1531878901818,Real Estate,Huang,huang-wen-tsai,http://i.forbesimg.com/media/lists/people/huang-wen-tsai_100x100.jpg,1027.707,real estate,2086,//specials-images.forbesimg.com/imageserve/589d034331358e1a35ab0a6c/416x416.jpg?background=000000&cropX1=63&cropX2=656&cropY1=176&cropY2=769,2086,China,65,,,,1468,1400.0,,1512,,,
M,,Huang Wenji,1518126059915,Manufacturing,Huang,huang-wenji,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,,umbrellas,,,,China,49,,,,1468,1400.0,,1513,,,
M,7.126,Hal Jackman,1531878901818,Finance and Investments,Jackman,hal-jackman,http://i.forbesimg.com/media/lists/people/hal-jackman_100x100.jpg,1531.435,"insurance, investments",1541,//specials-images.forbesimg.com/imageserve/56c65371e4b062f6b59a0fb1/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=3&cropY2=746,1541,Canada,86,,,,1468,1400.0,,1514,,,
M,0.948,Devendra Jain,1531878901818,Manufacturing,Jain,devendra-jain,http://i.forbesimg.com/media/lists/people/devendra-jain_100x100.jpg,1416.493,chemicals,1642,//specials-images.forbesimg.com/imageserve/bf1741ac1959019444c9f5a8a89a413d/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=55&cropY2=799,1642,India,89,,,,1468,1400.0,,1515,,,
M,47.981,Ji Qi,1531878901818,Real Estate,Ji,ji-qi,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,4015.039,"hotels, motels",556,//specials-images.forbesimg.com/imageserve/5a7ce58d4bbe6f2652f50fbb/416x416.jpg?background=000000&cropX1=666&cropX2=3004&cropY1=0&cropY2=2336,556,China,51,,,,1468,1400.0,,1516,,,
M,,Jiang Wei,1518125524747,Healthcare,Jiang,jiang-wei,http://i.forbesimg.com/media/lists/people/jiang-wei_100x100.jpg,,pharmaceuticals,,//specials-images.forbesimg.com/imageserve/f9d6a064550c4c3c3bda90dae6c1efe2/416x416.jpg?background=000000&cropX1=39&cropX2=744&cropY1=32&cropY2=738,,China,56,,,,1468,1400.0,,1517,,,
M,0.0,Jiang Yehua,1531878901818,Real Estate,Jiang,jiang-yehua,http://i.forbesimg.com/media/lists/people/jiang-yehua_100x100.jpg,1984.082,real estate,1225,//specials-images.forbesimg.com/imageserve/589d078d4bbe6f0e55866b49/416x416.jpg?background=000000&cropX1=60&cropX2=562&cropY1=79&cropY2=582,1225,China,55,,,,1468,1400.0,,1518,,,
M,0.423,Ronald Joyce,1531878901818,Food and Beverage,Joyce,ronald-joyce,http://i.forbesimg.com/media/lists/people/ronald-joyce_100x100.jpg,1333.968,coffee chain,1740,//specials-images.forbesimg.com/imageserve/0db819f7289a271d3db827cc74b82440/416x416.jpg?background=000000&cropX1=56&cropX2=539&cropY1=155&cropY2=638,1740,Canada,87,,,,1468,1400.0,,1519,,,
M,0.0,T.S. Kalyanaraman,1531878901818,Fashion & Retail,Kalyanaraman,ts-kalyanaraman,http://i.forbesimg.com/media/lists/people/ts-kalyanaraman_100x100.jpg,1304.629,jewelry,1770,//specials-images.forbesimg.com/imageserve/eddd809b5b22eb4f427650c5fdfe7542/416x416.jpg?background=000000&cropX1=32&cropX2=705&cropY1=122&cropY2=796,1770,India,71,,,,1468,1400.0,,1520,,,
M,0.07,Keeree Kanjanapas,1531878901818,Real Estate,Kanjanapas,keeree-kanjanapas,http://i.forbesimg.com/media/lists/people/keeree-kanjanapas_100x100.jpg,1620.419,transportation,1473,//specials-images.forbesimg.com/imageserve/5ad8e3f731358e4112b82fb1/416x416.jpg?background=000000&cropX1=0&cropX2=2817&cropY1=495&cropY2=3314,1473,Thailand,67,,,,1468,1400.0,,1521,,,
M,0.0,Friedrich Knapp,1531878901818,Fashion & Retail,Knapp,friedrich-knapp,http://i.forbesimg.com/media/lists/people/friedrich-knapp_100x100.jpg,1723.572,fashion retail,1395,//specials-images.forbesimg.com/imageserve/56c9ef04e4b062f6b59a2dc3/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=124&cropY2=868,1394,Germany,67,,,,1468,1400.0,,1522,,,
M,-0.17,Pyotr Kondrashev,1531878901818,Manufacturing,Kondrashev,pyotr-kondrashev,http://i.forbesimg.com/media/lists/people/pyotr-kondrashev_100x100.jpg,1429.312,investments,1626,//specials-images.forbesimg.com/imageserve/58a26ad4a7ea431f3219745b/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=48&cropY2=792,1626,Russia,69,,,,1468,1400.0,,1523,,,
M,0.0,Michael Krasny,1531878901818,Technology,Krasny,michael-krasny,http://i.forbesimg.com/media/lists/people/michael-krasny_100x100.jpg,1393.601,retail,1669,//specials-images.forbesimg.com/imageserve/066ddf8d15e970b7c5b17d2962ac0b16/416x416.jpg?background=000000&cropX1=0&cropX2=788&cropY1=27&cropY2=815,1669,United States,64,"President, Sawdust Investment Management Corp.",IL,Illinois,1468,1400.0,0,1524,,,
M,0.0,Guy Laliberté,1531878901818,Media & Entertainment,Laliberté,guy-laliberte,http://i.forbesimg.com/media/lists/people/guy-laliberte_100x100.jpg,1207.932,Cirque du Soleil,1869,//specials-images.forbesimg.com/imageserve/5a7bab8031358e4955ace15c/416x416.jpg?background=000000&cropX1=9&cropX2=1950&cropY1=146&cropY2=2087,1869,Canada,58,"Cofounder and CEO, Cirque du Soleil",,,1468,1400.0,0,1525,,,
M,0.0,Peter Leibinger,1531878901818,Manufacturing,Leibinger,peter-leibinger,http://i.forbesimg.com/media/lists/people/peter-leibinger_100x100.jpg,1523.23,machine tools,1547,//specials-images.forbesimg.com/imageserve/5a7e37ae31358e4955ad12a3/416x416.jpg?background=000000&cropX1=0&cropX2=1733&cropY1=107&cropY2=1841,1547,Germany,51,,,,1468,1400.0,,1526,,,
F,0.0,Regine Leibinger,1531878901818,Manufacturing,Leibinger,regine-leibinger,http://i.forbesimg.com/media/lists/people/regine-leibinger_100x100.jpg,1523.23,machine tools,1548,//specials-images.forbesimg.com/imageserve/5a7e38b54bbe6f2652f528a6/416x416.jpg?background=000000&cropX1=741&cropX2=4000&cropY1=567&cropY2=3823,1547,Germany,55,,,,1468,1400.0,,1527,,,
M,0.0,Lin Ming-hsiung,1531878901818,Fashion & Retail,Lin,lin-ming-hsiung,http://i.forbesimg.com/media/lists/people/lin-ming-hsiung_100x100.jpg,1447.577,supermarkets,1614,//specials-images.forbesimg.com/imageserve/9a905fda59c7cef0f578aa9c7cc945d4/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=11&cropY2=755,1614,Taiwan,68,,,,1468,1400.0,,1528,,,
M,,Liu Bing,1519935335478,Fashion & Retail,Liu,liu-bing,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,,retail,,,,China,49,,,,1468,1400.0,,1529,,,
M,0.0,Liu Xuejing,1531878901818,Diversified,Liu,liu-xuejing,http://i.forbesimg.com/media/lists/people/liu-xuejing_100x100.jpg,1156.159,"copper, poultry",1941,//specials-images.forbesimg.com/imageserve/5a7cdbe9a7ea431690130bc1/416x416.jpg?background=000000&cropX1=269&cropX2=1703&cropY1=0&cropY2=1434,1941,China,67,,,,1468,1400.0,,1530,,,
M,,Lo Siu Yu,1519935399143,Diversified,Lo,lo-siu-yu,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,,conglomerate,,,,Hong Kong,48,,,,1468,1400.0,,1531,,,
M,0.0,Anatoly Lomakin,1531878901818,Metals & Mining,Lomakin,anatoly-lomakin,http://i.forbesimg.com/media/lists/people/anatoly-lomakin_100x100.jpg,1425.0,investments,1633,//specials-images.forbesimg.com/imageserve/591833ed1fba28af6faa0f802f51940a/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=50&cropY2=791,1633,Russia,66,,,,1468,1400.0,,1532,,,
M,-2.432,Lou Zhongfu,1531878901818,Real Estate,Lou,lou-zhongfu,http://i.forbesimg.com/media/lists/people/lou-zhongfu_100x100.jpg,1361.552,real estate,1702,//specials-images.forbesimg.com/imageserve/562a8f82e4b0ffa7afe63754/416x416.jpg?background=000000&cropX1=121&cropX2=744&cropY1=187&cropY2=811,1702,China,64,,,,1468,1400.0,,1533,,,
M,-2.165,Gary Magness,1531878901818,Media & Entertainment,Magness,gary-magness,http://i.forbesimg.com/media/lists/people/gary-magness_100x100.jpg,1335.211,"cable TV, investments",1736,//specials-images.forbesimg.com/imageserve/5a908db831358e79a28a1ed8/416x416.jpg?background=000000&cropX1=480&cropX2=1667&cropY1=120&cropY2=1308,1736,United States,64,,CO,Colorado,1468,1400.0,,1534,,,
M,4.731,Ziyavudin Magomedov,1531878901818,Energy,Magomedov,ziyavudin-magomedov,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1063.888,"port, gas",2044,//specials-images.forbesimg.com/imageserve/5a80cb44a7ea431690133d1b/416x416.jpg?background=000000&cropX1=816&cropX2=3885&cropY1=0&cropY2=3066,2044,Russia,49,,,,1468,1400.0,,1535,,,
M,0.0,Lachhman Das Mittal,1531878901818,Automotive,Mittal,lachhman-das-mittal,http://i.forbesimg.com/media/lists/people/lachhman-das-mittal_100x100.jpg,1611.057,tractors,1480,//specials-images.forbesimg.com/imageserve/59cc1536a7ea434a34f46d14/416x416.jpg?background=000000&cropX1=15&cropX2=2304&cropY1=5&cropY2=2296,1480,India,87,,,,1468,1400.0,,1536,,,
M,,Rubens Ometto Silveira Mello,1521466351800,Energy,Ometto Silveira Mello,rubens-ometto-silveira-mello,http://i.forbesimg.com/media/lists/people/rubens-ometto-silveira-mello_100x100.jpg,,"sugar, ethanol",,//specials-images.forbesimg.com/imageserve/5a7b99144bbe6f2652f4f1ec/416x416.jpg?background=000000&cropX1=2137&cropX2=5492&cropY1=24&cropY2=3377,,Brazil,68,,,,1468,1400.0,,1537,,,
M,0.0,Lirio Parisotto,1531878901818,Finance and Investments,Parisotto,lirio-parisotto,http://i.forbesimg.com/media/lists/people/lirio-parisotto_100x100.jpg,1351.259,investments,1716,//specials-images.forbesimg.com/imageserve/56c619bce4b062f6b59a0c55/416x416.jpg?background=000000&cropX1=156&cropX2=692&cropY1=3&cropY2=540,1716,Brazil,64,,,,1468,1400.0,,1538,,,
M,,Peng Jianhu,1518125650810,Media & Entertainment,Peng,peng-jianhu,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,,tourism,,//specials-images.forbesimg.com/imageserve/5a7ce4d34bbe6f2652f50f9c/416x416.jpg?background=000000&cropX1=1566&cropX2=2400&cropY1=491&cropY2=1325,,China,61,,,,1468,1400.0,,1539,,,
M,0.0,Markus Persson,1531878901818,Media & Entertainment,Persson,markus-persson,http://i.forbesimg.com/media/lists/people/markus-persson_100x100.jpg,1435.821,computer games,1622,//specials-images.forbesimg.com/imageserve/5a8120c84bbe6f2652f545eb/416x416.jpg?background=000000&cropX1=3&cropX2=1344&cropY1=9&cropY2=1349,1622,Sweden,39,,,,1468,1400.0,,1540,,,
M,31.32,Alberto Prada,1531878901818,Fashion & Retail,Prada,alberto-prada,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1544.528,luxury goods,1526,,1526,Italy,,,,,1468,1400.0,,1541,,,
F,31.32,Marina Prada,1531878901818,Fashion & Retail,Prada,marina-prada,http://i.forbesimg.com/media/lists/people/marina-prada_100x100.jpg,1544.528,luxury goods,1527,//specials-images.forbesimg.com/imageserve/5a7f97da31358e4955ad1e5c/416x416.jpg?background=000000&cropX1=131&cropX2=1695&cropY1=72&cropY2=1636,1526,Italy,,,,,1468,1400.0,,1542,,,
M,0.0,Forrest Preston,1531878901818,Healthcare,Preston,forrest-preston,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1559.801,health care,1515,//specials-images.forbesimg.com/imageserve/580f60ee31358e2383160e88/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=100&cropY2=844,1515,United States,85,,TN,Tennessee,1468,1400.0,,1543,,,
M,0.606,"Nicholas Pritzker, II.",1531878901818,Service,Pritzker,nicholas-pritzker-ii,http://i.forbesimg.com/media/lists/people/nicholas-pritzker-ii_100x100.jpg,1514.524,"hotels, investments",1561,//specials-images.forbesimg.com/imageserve/5a90888d31358e79a28a1e6e/416x416.jpg?background=000000&cropX1=445&cropX2=1670&cropY1=514&cropY2=1740,1561,United States,74,,IL,Illinois,1468,1400.0,,1544,,,
M,4.313,Dmitry Pumpyansky,1531878901818,Metals & Mining,Pumpyansky,dmitry-pumpyansky,http://i.forbesimg.com/media/lists/people/dmitry-pumpyansky_100x100.jpg,1469.838,steel pipes,1596,//specials-images.forbesimg.com/imageserve/5a80a2d3a7ea431690133ae8/416x416.jpg?background=000000&cropX1=706&cropX2=2899&cropY1=0&cropY2=2192,1596,Russia,54,,,,1468,1400.0,,1545,,,
M,,Que Wenbin,1518125561919,Healthcare,Que,que-wenbin,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,,pharmaceuticals,,,,China,54,,,,1468,1400.0,,1546,,,
M,-21.353,Megdet Rahimkulov,1531878901818,Finance and Investments,Rahimkulov,megdet-rahimkulov,http://i.forbesimg.com/media/lists/people/megdet-rahimkulov_100x100.jpg,1627.135,investments,1469,//specials-images.forbesimg.com/imageserve/5a6f989b31358e4955abf236/416x416.jpg?background=000000&cropX1=84&cropX2=568&cropY1=256&cropY2=740,1469,Russia,72,,,,1468,1400.0,,1547,,,
M,0.0,Jerry Reinsdorf,1531878901818,Sports,Reinsdorf,jerry-reinsdorf,http://i.forbesimg.com/media/lists/people/jerry-reinsdorf_100x100.jpg,1437.0,sports teams,1620,//specials-images.forbesimg.com/imageserve/5a908704a7ea434a0c2720b7/416x416.jpg?background=000000&cropX1=1183&cropX2=2387&cropY1=725&cropY2=1930,1620,United States,82,,IL,Illinois,1468,1400.0,,1548,,,
M,-12.63,Clayton Riddell,1531878901818,Energy,Riddell,clayton-riddell,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1155.345,oil & gas,1942,//specials-images.forbesimg.com/imageserve/5a7ba5b1a7ea43169012f1a8/416x416.jpg?background=000000&cropX1=99&cropX2=758&cropY1=97&cropY2=757,1942,Canada,81,"Chairman and CEO, Paramount Resources Ltd.",,,1468,1400.0,0,1549,,,
M,32.317,Remo Ruffini,1531878901818,Fashion & Retail,Ruffini,remo-ruffini,http://i.forbesimg.com/media/lists/people/remo-ruffini_100x100.jpg,2617.463,winter jackets,943,//specials-images.forbesimg.com/imageserve/5a7f9e944bbe6f2652f533e8/416x416.jpg?background=000000&cropX1=11&cropX2=2424&cropY1=0&cropY2=2414,943,Italy,56,,,,1468,1400.0,,1550,,,
M,-2.439,Rodney Sacks,1531878901818,Food and Beverage,Sacks,rodney-sacks,http://i.forbesimg.com/media/lists/people/rodney-sacks_100x100.jpg,1930.862,energy drinks,1259,//specials-images.forbesimg.com/imageserve/5a8ee8a44bbe6f2652f63740/416x416.jpg?background=000000&cropX1=505&cropX2=2548&cropY1=0&cropY2=2044,1259,United States,68,,CA,California,1468,1400.0,,1551,,,
M,0.0,Jean Salata,1531878901818,Finance and Investments,Salata,jean-salata,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1648.5,finance,1452,//specials-images.forbesimg.com/imageserve/5a7bb92da7ea43169012f349/416x416.jpg?background=000000&cropX1=10&cropX2=2368&cropY1=452&cropY2=2812,1452,Chile,52,,,,1468,1400.0,,1552,,,
F,7.665,Sheryl Sandberg,1531878901818,Technology,Sandberg,sheryl-sandberg,http://i.forbesimg.com/media/lists/people/sheryl-sandberg_100x100.jpg,1578.09,Facebook,1499,//specials-images.forbesimg.com/imageserve/5a8ef078a7ea431690141af5/416x416.jpg?background=000000&cropX1=1474&cropX2=3673&cropY1=407&cropY2=2605,1499,United States,48,"COO, Facebook",CA,California,1468,1400.0,0,1553,,,
M,-33.92,Eddy Kusnadi Sariaatmadja,1531878901818,Media & Entertainment,Sariaatmadja,eddy-kusnadi-sariaatmadja,http://i.forbesimg.com/media/lists/people/eddy-kusnadi-sariaatmadja_100x100.jpg,1239.472,"media, tech",1838,//specials-images.forbesimg.com/imageserve/c0595e2f11ba258f473ee7a8b10aef0d/416x416.jpg?background=000000&cropX1=3&cropX2=520&cropY1=37&cropY2=554,1838,Indonesia,64,,,,1468,1400.0,,1554,,,
M,-13.329,Leonard Schleifer,1531878901818,Healthcare,Schleifer,leonard-schleifer,http://i.forbesimg.com/media/lists/people/leonard-schleifer_100x100.jpg,1386.985,pharmaceuticals,1677,//specials-images.forbesimg.com/imageserve/5a908f4831358e79a28a1f00/416x416.jpg?background=000000&cropX1=1703&cropX2=3960&cropY1=354&cropY2=2613,1677,United States,66,"CEO and Founder, Regeneron Pharmaceuticals",NY,New York,1468,1400.0,0,1555,,,
M,38.641,Bhadresh Shah,1531878901818,Manufacturing,Shah,bhadresh-shah,http://i.forbesimg.com/media/lists/people/bhadresh-shah_100x100.jpg,1400.413,engineering,1657,//specials-images.forbesimg.com/imageserve/e041fff65ccf6e84832824c966725b5a/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=2&cropY2=743,1657,India,66,,,,1468,1400.0,,1556,,,
M,,Nobutoshi Shimamura,1518126039123,Fashion & Retail,Shimamura,nobutoshi-shimamura,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,,retail,,,,Japan,92,,,,1468,1400.0,,1557,,,
M,21.768,Rajju Shroff,1531878901818,Manufacturing,Shroff,rajju-shroff,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1143.907,agrochemicals,1953,//specials-images.forbesimg.com/imageserve/58acbbeca7ea431f3219ea0a/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=0&cropY2=743,1953,India,84,,,,1468,1400.0,,1558,,,
M,4.869,Peter Sperling,1531878901818,Service,Sperling,peter-sperling,http://i.forbesimg.com/media/lists/people/peter-sperling_100x100.jpg,1400.423,education,1656,//specials-images.forbesimg.com/imageserve/91f3da758eeea38c95c76fe1260352d0/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=0&cropY2=744,1656,United States,58,,AZ,Arizona,1468,1400.0,,1559,,,
M,0.0,Manny Stul,1531878901818,Manufacturing,Stul,manny-stul,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1367.761,toys,1696,//specials-images.forbesimg.com/imageserve/58af90e5a7ea431f321a124b/416x416.jpg?background=000000&cropX1=196&cropX2=486&cropY1=340&cropY2=630,1696,Australia,69,,,,1468,1400.0,,1560,,,
F,-1.625,Wilma Tisch,1531878901818,Finance and Investments,Tisch,wilma-tisch,http://i.forbesimg.com/media/lists/people/wilma-tisch_100x100.jpg,1466.928,diversified,1598,//specials-images.forbesimg.com/imageserve/56ce3338e4b062f6b59a807a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=97&cropY2=841,1598,United States,91,,NY,New York,1468,1400.0,,1561,,,
